Timestamp,Filename,Clean_Plate,Confidence,Security_Status
2026-02-21 10:00:32,160.jpg,CAA1281,0.8324921727180481,AUTHORIZED
2026-02-21 10:00:33,161.jpg,7,0.876035749912262,AUTHORIZED
2026-02-21 10:00:33,162.jpg,LAO,0.8657708764076233,AUTHORIZED
2026-02-21 10:00:33,163.jpg,BPCAZ,0.8876504898071289,AUTHORIZED
2026-02-21 10:00:33,164.jpg,EGB,0.8582085967063904,AUTHORIZED
2026-02-21 10:00:34,165.jpg,MKH9933,0.8874296545982361,AUTHORIZED
2026-02-21 10:00:34,166.jpg,FECBC,0.8789417743682861,AUTHORIZED
2026-02-21 10:00:34,167.jpg,NP,0.8242373466491699,AUTHORIZED
2026-02-21 10:00:35,168.jpg,PE58673,0.8246626853942871,AUTHORIZED
2026-02-21 10:00:35,169.jpg,KUKY,0.8936019539833069,AUTHORIZED
2026-02-21 10:00:35,17.jpg,GHL,0.9280726909637451,AUTHORIZED
2026-02-21 10:00:36,170.jpg,HP,0.7671619653701782,AUTHORIZED
2026-02-21 10:00:36,171.jpg,GL70195,0.8377193212509155,AUTHORIZED
2026-02-21 10:00:37,172.jpg,WP,0.7915621399879456,AUTHORIZED
2026-02-21 10:00:37,173.jpg,9057,0.8058951497077942,AUTHORIZED
2026-02-21 10:00:37,174.jpg,SP,0.8978338241577148,AUTHORIZED
2026-02-21 10:00:37,175.jpg,CAC8760,0.9636409282684326,AUTHORIZED
2026-02-21 10:00:38,176.jpg,CAR6027,0.8495649099349976,AUTHORIZED
2026-02-21 10:00:38,177.jpg,MP,0.8059658408164978,AUTHORIZED
2026-02-21 10:00:39,178.jpg,PF0U83,0.7857982516288757,AUTHORIZED
2026-02-21 10:00:39,179.jpg,UP,0.9176545739173889,AUTHORIZED
2026-02-21 10:00:39,18.jpg,251,0.9152683019638062,AUTHORIZED
2026-02-21 10:00:40,180.jpg,MP,0.9295379519462585,AUTHORIZED
2026-02-21 10:00:40,181.jpg,NPGA,0.8867674469947815,AUTHORIZED
2026-02-21 10:00:41,182.jpg,KP,0.880651593208313,AUTHORIZED
2026-02-21 10:00:41,183.jpg,JD,0.834260106086731,AUTHORIZED
2026-02-21 10:00:41,184.jpg,MPCBB,0.9280133843421936,AUTHORIZED
2026-02-21 10:00:42,185.jpg,MP,0.8882073163986206,AUTHORIZED
2026-02-21 10:00:42,186.jpg,PD,0.9070699214935303,AUTHORIZED
2026-02-21 10:00:42,187.jpg,SPKE9815,0.8305626511573792,AUTHORIZED
2026-02-21 10:00:43,188.jpg,CAM7656,0.7780365347862244,AUTHORIZED
2026-02-21 10:00:43,189.jpg,HP,0.8544692993164062,AUTHORIZED
2026-02-21 10:00:43,19.jpg,KDAG,0.8089150786399841,AUTHORIZED
2026-02-21 10:00:44,190.jpg,MPCBA1247,0.8421899676322937,AUTHORIZED
2026-02-21 10:00:44,191.jpg,CAL3512,0.8125794529914856,AUTHORIZED
2026-02-21 10:00:44,192.jpg,CBG9890,0.7385082244873047,AUTHORIZED
2026-02-21 10:00:45,193.jpg,KP,0.8776012659072876,AUTHORIZED
2026-02-21 10:00:45,194.jpg,CAH5310,0.8692747950553894,AUTHORIZED
2026-02-21 10:00:45,195.jpg,RPKL4U38,0.9288355112075806,AUTHORIZED
2026-02-21 10:00:46,196.jpg,UP,0.7698289155960083,AUTHORIZED
2026-02-21 10:00:46,197.jpg,MPKB7232,0.8658974170684814,AUTHORIZED
2026-02-21 10:00:47,198.jpg,CAA,0.9062178730964661,AUTHORIZED
2026-02-21 10:00:47,199.jpg,CHH5132,0.7996430993080139,AUTHORIZED
2026-02-21 10:00:47,20.jpg,V,0.8498920798301697,AUTHORIZED
2026-02-21 10:00:47,200.jpg,HP,0.8797667622566223,AUTHORIZED
2026-02-21 10:00:48,201.jpg,CHH5132,0.7996430993080139,AUTHORIZED
2026-02-21 10:00:48,202.jpg,WP,0.9113447070121765,AUTHORIZED
2026-02-21 10:00:48,203.jpg,WP,0.9113447070121765,AUTHORIZED
2026-02-21 10:00:49,204.jpg,EKA5,0.8141408562660217,AUTHORIZED
2026-02-21 10:00:49,205.jpg,SG,0.8418179154396057,AUTHORIZED
2026-02-21 10:00:50,206.jpg,CAR,0.9023848176002502,AUTHORIZED
2026-02-21 10:00:50,207.jpg,EPCBD0424,0.8824794888496399,AUTHORIZED
2026-02-21 10:00:50,208.jpg,NCKP2940,0.8642032742500305,AUTHORIZED
2026-02-21 10:00:51,209.jpg,MPCBK,0.951046347618103,AUTHORIZED
2026-02-21 10:00:51,21.jpg,ECA5,0.5975603461265564,AUTHORIZED
2026-02-21 10:00:51,210.jpg,ICAU4286,0.7406289577484131,AUTHORIZED
2026-02-21 10:00:52,211.jpg,PKQ,0.7984169125556946,AUTHORIZED
2026-02-21 10:00:52,212.jpg,7,0.879360556602478,AUTHORIZED
2026-02-21 10:00:53,212.jpg,WAE,0.5844604969024658,AUTHORIZED
2026-02-21 10:00:53,213.jpg,WG,0.8342611789703369,AUTHORIZED
2026-02-21 10:00:53,213.jpg,WPKG8312,0.7785762548446655,AUTHORIZED
2026-02-21 10:00:54,214.jpg,KP,0.7448940277099609,AUTHORIZED
2026-02-21 10:00:54,215.jpg,CAC1328,0.8684263825416565,AUTHORIZED
2026-02-21 10:00:54,216.jpg,WP,0.8951944708824158,AUTHORIZED
2026-02-21 10:00:55,217.jpg,IUP,0.8133276104927063,AUTHORIZED
2026-02-21 10:00:55,218.jpg,EKN1062,0.8751237392425537,AUTHORIZED
2026-02-21 10:00:55,219.jpg,9805,0.8704776167869568,AUTHORIZED
2026-02-21 10:00:56,22.jpg,GNG3270,0.8313012719154358,AUTHORIZED
2026-02-21 10:00:56,220.jpg,5263,0.8899562954902649,AUTHORIZED
2026-02-21 10:00:56,221.jpg,2275,0.887201189994812,AUTHORIZED
2026-02-21 10:00:56,222.jpg,CAULZED,0.9175199866294861,AUTHORIZED
2026-02-21 10:00:57,223.jpg,CAB3902,0.8526014089584351,AUTHORIZED
2026-02-21 10:00:57,224.jpg,CAK6645,0.798676073551178,AUTHORIZED
2026-02-21 10:00:57,225.jpg,YPCAT9558,0.8637011051177979,AUTHORIZED
2026-02-21 10:00:57,226.jpg,SP,0.7567653656005859,AUTHORIZED
2026-02-21 10:00:58,227.jpg,HCAF0368,0.8895964622497559,AUTHORIZED
2026-02-21 10:00:58,227.jpg,GK245,0.7188975214958191,AUTHORIZED
2026-02-21 10:00:58,228.jpg,CAV1323,0.8452949523925781,AUTHORIZED
2026-02-21 10:00:58,229.jpg,MPCAIOGL,0.9359562397003174,AUTHORIZED
2026-02-21 10:00:59,23.jpg,KP,0.9392121434211731,AUTHORIZED
2026-02-21 10:00:59,230.jpg,IUP,0.8133276104927063,AUTHORIZED
2026-02-21 10:00:59,231.jpg,6KHE9779,0.8638306856155396,AUTHORIZED
2026-02-21 10:01:00,232.jpg,FKLA,0.8689290285110474,AUTHORIZED
2026-02-21 10:01:00,233.jpg,UPKN1883,0.8699266910552979,AUTHORIZED
2026-02-21 10:01:00,234.jpg,CAN8713,0.7859112620353699,AUTHORIZED
2026-02-21 10:01:01,235.jpg,CAJ2726,0.8449362516403198,AUTHORIZED
2026-02-21 10:01:01,236.jpg,ECAG8222,0.920248806476593,AUTHORIZED
2026-02-21 10:01:01,237.jpg,CAO6219,0.7678557634353638,AUTHORIZED
2026-02-21 10:01:02,238.jpg,SP,0.7666612863540649,AUTHORIZED
2026-02-21 10:01:02,239.jpg,NRCAU5883,0.7906371355056763,AUTHORIZED
2026-02-21 10:01:02,24.jpg,SP,0.6686862111091614,AUTHORIZED
2026-02-21 10:01:03,240.jpg,043,0.8438448905944824,AUTHORIZED
2026-02-21 10:01:03,241.jpg,VPKK,0.9241385459899902,AUTHORIZED
2026-02-21 10:01:03,242.jpg,UPKN1883,0.8699266910552979,AUTHORIZED
2026-02-21 10:01:04,243.jpg,MPHD7221,0.8220131397247314,AUTHORIZED
2026-02-21 10:01:04,244.jpg,CAJ3197,0.8748411536216736,AUTHORIZED
2026-02-21 10:01:04,245.jpg,KA3853,0.882201611995697,AUTHORIZED
2026-02-21 10:01:04,246.jpg,FGQ2727,0.8488621711730957,AUTHORIZED
2026-02-21 10:01:05,247.jpg,5334,0.8705235719680786,AUTHORIZED
2026-02-21 10:01:05,248.jpg,KKK7855,0.774863600730896,AUTHORIZED
2026-02-21 10:01:05,249.jpg,KKK7855,0.774863600730896,AUTHORIZED
2026-02-21 10:01:05,25.jpg,824,0.8635950088500977,AUTHORIZED
2026-02-21 10:01:06,250.jpg,NK3012156,0.7776991128921509,AUTHORIZED
2026-02-21 10:01:06,252.jpg,FCAQ2951,0.7052909135818481,AUTHORIZED
2026-02-21 10:01:06,253.jpg,,0.8054186105728149,AUTHORIZED
2026-02-21 10:01:06,254.jpg,MECAZ4385,0.834308385848999,AUTHORIZED
2026-02-21 10:01:07,255.jpg,PHE0443,0.8592252731323242,AUTHORIZED
2026-02-21 10:01:07,256.jpg,PHE0443,0.8592252731323242,AUTHORIZED
2026-02-21 10:01:07,257.jpg,FJG8992,0.8094020485877991,AUTHORIZED
2026-02-21 10:01:08,258.jpg,JYC8513,0.8711071610450745,AUTHORIZED
2026-02-21 10:01:08,259.jpg,MCAP,0.8189024329185486,AUTHORIZED
2026-02-21 10:01:08,26.jpg,BEJN6805,0.8611283898353577,AUTHORIZED
2026-02-21 10:01:08,260.jpg,HQQ,0.9328703284263611,AUTHORIZED
2026-02-21 10:01:09,261.jpg,GH1662,0.8088012933731079,AUTHORIZED
2026-02-21 10:01:09,262.jpg,MPKT8366,0.9140245318412781,AUTHORIZED
2026-02-21 10:01:09,262.jpg,GKH4145,0.8045089244842529,AUTHORIZED
2026-02-21 10:01:09,262.jpg,GKNA1778,0.7632495760917664,AUTHORIZED
2026-02-21 10:01:10,27.jpg,CPJD,0.9441343545913696,AUTHORIZED
2026-02-21 10:01:10,28.jpg,301,0.8671815395355225,AUTHORIZED
2026-02-21 10:01:10,29.jpg,34,0.7641303539276123,AUTHORIZED
2026-02-21 10:01:10,30.jpg,0552,0.9039995670318604,AUTHORIZED
2026-02-21 10:01:10,31.jpg,0552,0.9039995670318604,AUTHORIZED
2026-02-21 10:01:11,32.jpg,65556,0.8729631304740906,AUTHORIZED
2026-02-21 10:01:11,33.jpg,PG9937,0.8790379166603088,AUTHORIZED
2026-02-21 10:01:12,34.jpg,WP,0.7712548971176147,AUTHORIZED
2026-02-21 10:01:12,35.jpg,PLF,0.9012718796730042,AUTHORIZED
2026-02-21 10:01:12,36.jpg,512,0.938215970993042,AUTHORIZED
2026-02-21 10:01:13,37.jpg,4P,0.9018296003341675,AUTHORIZED
2026-02-21 10:01:13,38.jpg,WPCBG,0.831829845905304,AUTHORIZED
2026-02-21 10:01:13,39.jpg,KK,0.9378626346588135,AUTHORIZED
2026-02-21 10:01:14,40.jpg,AR,0.6168412566184998,AUTHORIZED
2026-02-21 10:01:14,41.jpg,KB,0.8928412795066833,AUTHORIZED
2026-02-21 10:01:14,42.jpg,,0.7981641888618469,AUTHORIZED
2026-02-21 10:01:15,44.jpg,2905,0.8903195858001709,AUTHORIZED
2026-02-21 10:01:15,45.jpg,UP,0.8948103189468384,AUTHORIZED
2026-02-21 10:01:16,46.jpg,UP,0.838498055934906,AUTHORIZED
2026-02-21 10:01:16,47.jpg,UP,0.838498055934906,AUTHORIZED
2026-02-21 10:01:16,48.jpg,PP,0.9443796277046204,AUTHORIZED
2026-02-21 10:01:16,49.jpg,ILC0624,0.8253686428070068,AUTHORIZED
2026-02-21 10:01:17,50.jpg,SPLH3884,0.7565333247184753,AUTHORIZED
2026-02-21 10:01:17,51.jpg,MPGI,0.9302948117256165,AUTHORIZED
2026-02-21 10:01:17,52.jpg,F1239,0.7751938104629517,AUTHORIZED
2026-02-21 10:01:17,53.jpg,2058,0.9208317995071411,AUTHORIZED
2026-02-21 10:01:18,54.jpg,MPKT8366,0.9250466823577881,AUTHORIZED
2026-02-21 10:01:18,54.jpg,GKAF4145,0.8314171433448792,AUTHORIZED
2026-02-21 10:01:18,54.jpg,GKNA1778,0.7702356576919556,AUTHORIZED
2026-02-21 10:01:18,55.jpg,ERLM,0.8365628719329834,AUTHORIZED
2026-02-21 10:01:19,56.jpg,NPLJ,0.5696215629577637,AUTHORIZED
2026-02-21 10:01:19,57.jpg,ECX8448,0.9106362462043762,AUTHORIZED
2026-02-21 10:01:19,58.jpg,4141,0.8383589386940002,AUTHORIZED
2026-02-21 10:01:20,59.jpg,WP,0.9232644438743591,AUTHORIZED
2026-02-21 10:01:22,60.jpg,WPCBB,0.7864909172058105,AUTHORIZED
2026-02-21 10:01:24,61.jpg,MPCBB,0.8800344467163086,AUTHORIZED
2026-02-21 10:01:24,62.jpg,MRCAA2350,0.847894549369812,AUTHORIZED
2026-02-21 10:01:24,63.jpg,,0.8007453083992004,AUTHORIZED
2026-02-21 10:01:25,64.jpg,6365,0.820759117603302,AUTHORIZED
2026-02-21 10:01:25,65.jpg,,0.8235408663749695,AUTHORIZED
2026-02-21 10:01:25,66.jpg,,0.8734227418899536,AUTHORIZED
2026-02-21 10:01:25,67.jpg,,0.5921341180801392,AUTHORIZED
2026-02-21 10:01:25,68.jpg,,0.7154362797737122,AUTHORIZED
2026-02-21 10:01:25,69.jpg,LPHH5529,0.8396310806274414,AUTHORIZED
2026-02-21 10:01:25,70.jpg,0457,0.9674732089042664,AUTHORIZED
2026-02-21 10:01:26,71.jpg,NV,0.9476441740989685,AUTHORIZED
2026-02-21 10:01:26,72.jpg,P57,0.9560852646827698,AUTHORIZED
2026-02-21 10:01:26,73.jpg,SCC0,0.9564507603645325,AUTHORIZED
2026-02-21 10:01:27,74.jpg,WP,0.8682916164398193,AUTHORIZED
2026-02-21 10:01:27,75.jpg,MP,0.8951029777526855,AUTHORIZED
2026-02-21 10:01:28,76.jpg,UP,0.8276640772819519,AUTHORIZED
2026-02-21 10:01:28,77.jpg,EPJL,0.8965612649917603,AUTHORIZED
2026-02-21 10:01:28,79.jpg,EJD,0.9013482928276062,AUTHORIZED
2026-02-21 10:01:29,80.jpg,LPKN,0.8735198974609375,AUTHORIZED
2026-02-21 10:01:29,81.jpg,CAC90861,0.8295490145683289,AUTHORIZED
2026-02-21 10:01:29,81.jpg,,0.6279923915863037,AUTHORIZED
2026-02-21 10:01:29,82.jpg,ZOB1,0.9281323552131653,AUTHORIZED
2026-02-21 10:01:29,83.jpg,WPKQ,0.8257315158843994,AUTHORIZED
2026-02-21 10:01:30,84.jpg,F8A36,0.9150252342224121,AUTHORIZED
2026-02-21 10:01:30,85.jpg,DUM,0.8660594820976257,AUTHORIZED
2026-02-21 10:01:30,86.jpg,RECBA,0.8694930672645569,AUTHORIZED
2026-02-21 10:01:31,87.jpg,QHD,0.8983795046806335,AUTHORIZED
2026-02-21 10:01:31,88.jpg,25,0.8980556726455688,AUTHORIZED
2026-02-21 10:01:31,89.jpg,LEKN0550,0.9145500659942627,AUTHORIZED
2026-02-21 10:01:32,90.jpg,CAV1323,0.8385574221611023,AUTHORIZED
2026-02-21 10:01:32,91.jpg,CEE,0.8808608651161194,AUTHORIZED
2026-02-21 10:01:32,92.jpg,PCBG2171,0.9069196581840515,AUTHORIZED
2026-02-21 10:01:32,93.jpg,CAD3184,0.9761867523193359,AUTHORIZED
2026-02-21 10:01:33,94.jpg,KRE5515,0.8603370785713196,AUTHORIZED
2026-02-21 10:01:33,95.jpg,LLZZ,0.917250394821167,AUTHORIZED
2026-02-21 10:01:33,96.jpg,HE73584,0.8700910806655884,AUTHORIZED
2026-02-21 10:01:33,97.jpg,PU,0.924860417842865,AUTHORIZED
2026-02-21 10:01:34,98.jpg,PE,0.9342937469482422,AUTHORIZED
2026-02-21 10:01:34,99.jpg,8I98,0.9236035346984863,AUTHORIZED
2026-02-21 10:01:34,image.jpg,MPKT8366,0.9140245318412781,AUTHORIZED
2026-02-21 10:01:34,image.jpg,GKH4145,0.8045089244842529,AUTHORIZED
2026-02-21 10:01:34,image.jpg,GKNA1778,0.7632495760917664,AUTHORIZED
2026-02-21 10:01:35,test_car_image.jpg,WKP,0.9104446768760681,AUTHORIZED
